transaction_id,transaction_date,country,product_id,product_name,category,price_per_unit,quantity_purchased,cost_price,discount_applied,payment_method,customer_age_group,customer_gender,store_location,sales_representative,total_amount,profit
fk6417,2024-12-07,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.44,23,24.38,0.2,Cash,Adult,Female,Santo Domingo,Ana Garcia,26.50,2.12
zc1373,2024-03-29,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,926.13,2,1167.5,0.15,Mobile Wallet,Senior,Female,Cuenca,Luis Ramirez,1574.42,406.92
Ae3653,2024-11-30,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,411.65,2,526.42,0.1,Credit Card,Young,Female,Toronto,William Roy,740.97,214.55
zs3254,2024-09-08,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,277.67,2,382.56,0.1,Mobile Wallet,Adult,Female,Ottawa,Thomas Tremblay,499.81,117.25
we6344,2024-12-04,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,1015.71,2,1530.88,0.2,Mobile Wallet,Senior,Female,Toronto,Chloe Campbell,1625.14,94.26
tN8361,2024-02-11,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,154.08,2,251.8,0,Debit Card,Senior,Male,Beijing,Li Jie,308.16,56.36
Za9106,2024-05-27,China,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,879.85,1,539.11,0,Online Payment,Adult,Female,Guangzhou,Zhang Ming,879.85,340.74
zj9931,2024-07-16,China,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,66.27,4,218.2,0.2,Debit Card,Adult,Male,Shenzhen,Chen Tao,212.06,-6.14
nb5229,2024-12-16,China,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,955.99,2,1618.04,0.2,Debit Card,Young,Male,Shenzhen,Zhang Bo,1529.58,-88.46
fO4800,2024-10-23,China,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1084.44,1,687.22,0.2,Debit Card,Young,Female,Shenzhen,Zhang Ming,867.55,180.33
yu9839,2024-12-28,China,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,65.89,4,162.36,0.15,Cash,Senior,Male,Shenzhen,Liu Jie,224.03,61.67
Zs6042,2024-04-11,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,149.87,1,99.66,0.15,Mobile Wallet,Senior,Female,Beijing,Zhang Wei,127.39,27.73
uW6139,2024-10-30,China,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,72.21,2,103.02,0.05,Mobile Wallet,Adult,Male,Shenzhen,Liu Bo,137.20,34.18
mR1646,2024-10-02,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,27.9,4,69.16,0.2,Cash,Adult,Female,Toronto,Noah Tremblay,89.28,20.12
vi7454,2024-03-28,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,248.44,2,311.06,0.05,Online Payment,Senior,Female,Calgary,Sophie Wilson,472.04,160.98
MT2234,2024-04-22,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,70.21,4,223.6,0.05,Mobile Wallet,Young,Female,Machala,Luis Garcia,266.80,43.20
LO5254,2024-01-21,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,144.92,2,230.52,0.1,Mobile Wallet,Adult,Female,Machala,Luis Perez,260.86,30.34
KM4483,2024-04-25,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,120.52,2,203.82,0,Debit Card,Adult,Female,Machala,Luis Lopez,241.04,37.22
RE6451,2024-09-01,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,991.15,2,1678.7,0.1,Debit Card,Adult,Male,Machala,Maria Martinez,1784.07,105.37
Bt2151,2024-01-04,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.17,12,11.64,0.15,Mobile Wallet,Young,Female,Machala,Luis Perez,11.93,0.29
Qi2881,2024-10-31,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,241.75,2,359.36,0.2,Debit Card,Young,Female,Guayaquil,Luis Martinez,386.80,27.44
yL8931,2024-08-19,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,897.82,1,747.58,0.05,Online Payment,Adult,Female,Machala,Jose Garcia,852.93,105.35
QU6300,2024-02-04,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1057.84,1,665.43,0.05,Cash,Young,Male,Cuenca,Maria Perez,1004.95,339.52
hB4561,2024-05-28,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,140.27,1,111.07,0.1,Online Payment,Adult,Female,Machala,Jose Perez,126.24,15.17
ne7844,2024-02-18,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,127.06,2,154.98,0.2,Credit Card,Senior,Female,Quito,Luis Lopez,203.30,48.32
iw5470,2024-08-16,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1845.52,1,1411.68,0.1,Online Payment,Young,Female,Quito,Jose Perez,1660.97,249.29
Dv2596,2024-05-24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,276.99,1,174.82,0.05,Debit Card,Senior,Male,Machala,Maria Ramirez,263.14,88.32
yp7943,2024-07-20,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.01,9,22.41,0.1,Mobile Wallet,Senior,Male,Quito,Ana Ramirez,24.38,1.97
sp0218,2024-09-23,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,138.73,3,261.39,0.1,Cash,Senior,Male,Machala,Luis Garcia,374.57,113.18
qa8410,2024-04-11,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.16,5,4.05,0.15,Cash,Adult,Female,Santo Domingo,Jose Lopez,4.93,0.88
JH2929,2024-10-21,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,202.06,1,131.33,0,Cash,Young,Female,Cuenca,Luis Lopez,202.06,70.73
Kl1073,2024-05-25,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,958.88,2,1620.24,0.2,Cash,Young,Male,Quito,Luis Garcia,1534.21,-86.03
qT5408,2024-12-02,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,254.61,1,159.3,0.2,Mobile Wallet,Adult,Female,Guayaquil,Jose Ramirez,203.69,44.39
Yq3292,2024-07-14,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1619.99,1,1343.7,0,Debit Card,Adult,Female,Santo Domingo,Carmen Martinez,1619.99,276.29
HX8738,2024-10-10,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,26.7,3,62.04,0.1,Credit Card,Senior,Male,Quito,Maria Martinez,72.09,10.05
LR6667,2024-09-14,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,44.19,3,91.83,0.1,Online Payment,Young,Female,Quito,Ana Ramirez,119.31,27.48
zq6063,2024-12-28,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,165.56,1,136.73,0.15,Debit Card,Senior,Male,Calgary,Liam Brown,140.73,4.00
tx3826,2024-08-10,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,161.65,1,109.65,0.2,Online Payment,Senior,Female,Montreal,Liam Smith,129.32,19.67
Hc4819,2024-08-30,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1218.51,1,961.87,0,Cash,Adult,Female,Santo Domingo,Maria Lopez,1218.51,256.64
zv6130,2024-05-14,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,425.62,2,567.52,0.05,Online Payment,Senior,Male,Machala,Luis Ramirez,808.68,241.16
dl0103,2024-11-27,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.81,8,25.76,0,Debit Card,Adult,Female,Santo Domingo,Jose Martinez,38.48,12.72
ma4732,2024-07-20,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1018.84,1,677.34,0.1,Debit Card,Adult,Male,Machala,Carmen Perez,916.96,239.62
XL1102,2024-03-23,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,173.13,3,332.19,0.05,Cash,Young,Female,Machala,Carmen Ramirez,493.42,161.23
RK7351,2024-03-01,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,71.48,1,55.68,0,Online Payment,Young,Male,Cuenca,Jose Perez,71.48,15.80
xo0473,2024-07-07,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,361.46,2,481.54,0.1,Debit Card,Young,Male,Santo Domingo,Ana Ramirez,650.63,169.09
og7127,2024-09-26,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,974.77,1,817.03,0.15,Online Payment,Senior,Female,Santo Domingo,Luis Lopez,828.55,11.52
EO3159,2024-10-28,Canada,98284056-f26a-4293-acf3-6a65304b4d38,Coca-Cola Can,Beverages,1.34,22,20.46,0.2,Mobile Wallet,Young,Male,Vancouver,Chloe Martin,23.58,3.12
hr7165,2024-11-05,Canada,bb267597-e2b6-4639-93b3-12855a26e077,Doritos Chips,Snacks,4.58,6,18.6,0.15,Mobile Wallet,Senior,Female,Vancouver,William Smith,23.36,4.76
mS0303,2024-10-13,Canada,468877b4-2e66-45c5-a2f1-bb14b5a87270,Apple MacBook Pro,Electronics,1495.62,1,944.5,0.15,Cash,Adult,Female,Vancouver,Olivia Smith,1271.28,326.78
ET0992,2024-12-28,Canada,98284056-f26a-4293-acf3-6a65304b4d38,Coca-Cola Can,Beverages,1.46,15,14.85,0.15,Credit Card,Young,Male,Vancouver,Sophie Gagnon,18.62,3.77
Ds3816,2024-08-27,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,28.55,4,89,0.1,Cash,Senior,Male,Montreal,Chloe Johnson,102.78,13.78
PO9751,2024-01-05,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,44.24,4,131.56,0.05,Credit Card,Adult,Male,Calgary,Benjamin Campbell,168.11,36.55
fB4163,2024-12-20,Canada,468877b4-2e66-45c5-a2f1-bb14b5a87270,Apple MacBook Pro,Electronics,1758.68,1,1101.2,0,Online Payment,Adult,Male,Vancouver,Noah Gagnon,1758.68,657.48
YT0641,2024-08-13,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,124.53,2,198.74,0.15,Online Payment,Adult,Male,Toronto,Chloe Lee,211.70,12.96
FG0506,2024-09-03,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,26.16,4,74,0.1,Cash,Senior,Female,Calgary,Liam Gagnon,94.18,20.18
yo3255,2024-04-22,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.33,19,20.71,0.2,Credit Card,Senior,Female,Guayaquil,Luis Garcia,20.22,-0.49
Oj2870,2024-12-30,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,267.17,1,164.4,0.1,Debit Card,Young,Male,Machala,Jose Martinez,240.45,76.05
Fu6876,2024-05-01,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,36.22,2,60.94,0.05,Debit Card,Young,Male,Machala,Maria Garcia,68.82,7.88
gM8850,2024-10-28,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,975.15,2,1220.42,0.05,Mobile Wallet,Adult,Female,Santo Domingo,Maria Martinez,1852.79,632.37
VL6916,2024-01-06,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1662.76,1,1412.89,0.15,Mobile Wallet,Adult,Female,Santo Domingo,Carmen Garcia,1413.35,0.46
RT2830,2024-06-13,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,432.64,2,718.72,0.15,Credit Card,Adult,Male,Quito,Carmen Martinez,735.49,16.77
ZX4094,2024-01-26,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1178.51,1,857.08,0.1,Cash,Adult,Female,Santo Domingo,Carmen Lopez,1060.66,203.58
ag5079,2024-06-15,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.25,9,20.07,0,Mobile Wallet,Adult,Male,Santo Domingo,Luis Martinez,29.25,9.18
Sz2186,2024-02-06,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,150.54,3,287.64,0.05,Online Payment,Young,Female,Machala,Luis Perez,429.04,141.40
uE4461,2024-08-29,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.4,9,8.82,0.2,Mobile Wallet,Adult,Male,Santo Domingo,Jose Martinez,10.08,1.26
mu4140,2024-01-20,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,30.02,4,89.16,0.1,Credit Card,Young,Male,Quito,Jose Martinez,108.07,18.91
gi8263,2024-12-15,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,152.25,3,345.48,0.15,Credit Card,Senior,Male,Guayaquil,Luis Martinez,388.24,42.76
Aq8400,2024-02-08,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,428.69,2,526.46,0.05,Credit Card,Young,Male,Machala,Luis Ramirez,814.51,288.05
yA5232,2024-12-02,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,333.48,2,413.1,0.05,Debit Card,Young,Male,Cuenca,Luis Martinez,633.61,220.51
dy9229,2024-03-17,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1066.46,1,896.74,0.15,Online Payment,Adult,Male,Quito,Carmen Perez,906.49,9.75
jz4610,2024-01-24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,25.48,1,17.38,0.2,Online Payment,Senior,Male,Guayaquil,Jose Martinez,20.38,3.00
zD2617,2024-06-07,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,434.43,1,349.77,0.05,Online Payment,Senior,Male,Santo Domingo,Luis Perez,412.71,62.94
OX1292,2024-11-24,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,29.72,3,70.32,0.1,Online Payment,Senior,Female,Vancouver,William Roy,80.24,9.92
sG4912,2024-04-29,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,46.39,3,94.95,0,Credit Card,Young,Female,Toronto,Chloe Brown,139.17,44.22
Ns0966,2024-02-13,Canada,bb267597-e2b6-4639-93b3-12855a26e077,Doritos Chips,Snacks,4.84,4,12.68,0.1,Credit Card,Senior,Female,Toronto,Emma Martin,17.42,4.74
TT5607,2024-03-19,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,139.87,1,115.21,0.15,Credit Card,Young,Male,Shenzhen,Liu Bo,118.89,3.68
qA2708,2024-11-03,China,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1046.37,1,791.66,0.05,Online Payment,Senior,Female,Chengdu,Wang Wei,994.05,202.39
uX3407,2024-05-04,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,446.84,2,680.14,0.15,Debit Card,Young,Female,Shenzhen,Zhang Ming,759.63,79.49
tw8684,2024-12-27,China,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1314.08,1,796.66,0.15,Online Payment,Young,Female,Chengdu,Li Tao,1116.97,320.31
Wp2551,2024-11-15,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,340.25,2,420.78,0.05,Cash,Adult,Female,Chengdu,Zhang Wei,646.48,225.70
KW9928,2024-12-31,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,146.88,1,94.28,0.15,Mobile Wallet,Adult,Female,Guangzhou,Chen Wei,124.85,30.57
Mn4751,2024-04-24,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2248.24,1,1619.9,0,Cash,Senior,Male,Guangzhou,Wang Ming,2248.24,628.34
AV7559,2024-12-18,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1065,2,1565.48,0.2,Debit Card,Senior,Female,Quito,Carmen Ramirez,1704.00,138.52
Fd7363,2024-06-16,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1650.76,1,1166.26,0.05,Mobile Wallet,Young,Male,Santo Domingo,Maria Martinez,1568.22,401.96
go3294,2024-07-23,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.39,15,16.05,0.05,Debit Card,Senior,Male,Quito,Ana Lopez,19.81,3.76
Sn5347,2024-08-12,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,904.95,1,698.23,0.15,Credit Card,Young,Male,Calgary,Chloe Martin,769.21,70.98
zd8516,2024-10-27,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,154.72,1,122.49,0.05,Cash,Adult,Female,Ottawa,Chloe Tremblay,146.98,24.49
Kw4443,2024-01-14,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,32.99,4,93.44,0.15,Cash,Young,Female,Toronto,Liam Tremblay,112.17,18.73
vG0249,2024-08-19,Canada,ba19ca27-baf8-4ec4-83e1-c9972685cfd0,Levi's 501 Jeans,Apparel,55.71,2,90.9,0,Debit Card,Senior,Female,Ottawa,Sophie Wilson,111.42,20.52
oT5764,2024-12-27,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,168.21,1,105.03,0,Credit Card,Young,Male,Toronto,Olivia Wilson,168.21,63.18
jo6342,2024-04-10,Canada,468877b4-2e66-45c5-a2f1-bb14b5a87270,Apple MacBook Pro,Electronics,1481.06,1,1095.94,0.2,Credit Card,Young,Female,Calgary,Emma Brown,1184.85,88.91
kf0985,2024-03-03,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,343.95,2,440.38,0.15,Debit Card,Adult,Female,Vancouver,Liam Johnson,584.72,144.34
pV5760,2024-09-14,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,305.77,2,474.1,0.2,Credit Card,Young,Male,Montreal,Thomas Lee,489.23,15.13
dU6228,2024-10-02,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,48.16,3,88.32,0.15,Mobile Wallet,Young,Male,Guayaquil,Jose Perez,122.81,34.49
Gx5960,2024-10-26,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,64.23,3,157.56,0.1,Mobile Wallet,Adult,Male,Santo Domingo,Jose Martinez,173.42,15.86
EC9175,2024-03-30,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.05,1,0.75,0,Mobile Wallet,Senior,Female,Guayaquil,Maria Perez,1.05,0.30
xA8234,2024-10-03,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2063.36,1,1245.25,0.15,Credit Card,Adult,Male,Cuenca,Maria Ramirez,1753.86,508.61
WN9448,2024-12-10,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,421.27,1,293.84,0.15,Cash,Young,Male,Quito,Jose Perez,358.08,64.24
QL3674,2024-01-17,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,62.59,1,52.67,0.1,Mobile Wallet,Adult,Female,Santo Domingo,Luis Perez,56.33,3.66
gv1887,2024-11-12,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1762.58,1,1340.24,0.1,Cash,Young,Male,Santo Domingo,Jose Lopez,1586.32,246.08
sv3070,2024-12-26,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,264.72,1,217.2,0.15,Mobile Wallet,Adult,Male,Quito,Maria Perez,225.01,7.81
YB6545,2024-08-16,China,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,995.78,2,1409.12,0.2,Debit Card,Young,Female,Chengdu,Wang Wei,1593.25,184.13
sT4912,2024-07-15,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1846.37,1,1207.49,0,Debit Card,Young,Female,Beijing,Liu Tao,1846.37,638.88
FS0880,2024-09-29,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,240.79,1,172.34,0.05,Mobile Wallet,Adult,Male,Shenzhen,Zhang Ming,228.75,56.41
kN1052,2024-01-05,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1436.28,1,1170.69,0,Cash,Young,Male,Shanghai,Liu Wei,1436.28,265.59
AH0643,2024-08-08,China,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1411.49,1,886.77,0.15,Debit Card,Young,Female,Shanghai,Li Bo,1199.77,313.00
MB6021,2024-09-22,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.26,23,18.86,0,Online Payment,Senior,Female,Quito,Carmen Garcia,28.98,10.12
CI3391,2024-12-31,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,275.31,2,372.96,0.2,Debit Card,Senior,Male,Santo Domingo,Ana Perez,440.50,67.54
ci2402,2024-12-27,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,54.35,3,137.16,0,Cash,Young,Male,Quito,Carmen Martinez,163.05,25.89
DP3973,2024-07-16,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1581.24,1,1069.36,0.2,Cash,Senior,Female,Cuenca,Maria Martinez,1264.99,195.63
tk1373,2024-07-31,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1012.85,1,682.4,0.05,Cash,Senior,Female,Guayaquil,Luis Lopez,962.21,279.81
WX3473,2024-12-18,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1092.63,1,743.93,0.05,Credit Card,Adult,Male,Guayaquil,Luis Lopez,1038.00,294.07
rP6811,2024-07-01,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.37,4,3.8,0.15,Online Payment,Young,Female,Quito,Jose Lopez,4.66,0.86
BK4341,2024-02-14,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,203.35,1,134.74,0.2,Online Payment,Senior,Female,Guayaquil,Carmen Martinez,162.68,27.94
pR3645,2024-07-15,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,195.3,1,149.97,0.05,Online Payment,Young,Female,Cuenca,Jose Ramirez,185.54,35.57
kj1015,2024-07-07,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,418.97,1,302.62,0.15,Online Payment,Young,Female,Machala,Ana Lopez,356.12,53.50
Fa2827,2024-07-08,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,279.84,1,175.17,0.1,Credit Card,Senior,Male,Cuenca,Ana Martinez,251.86,76.69
Ef4610,2024-06-21,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,47.37,4,124.48,0.1,Mobile Wallet,Young,Male,Guayaquil,Jose Lopez,170.53,46.05
dx6540,2024-03-22,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2028.06,1,1412.2,0.05,Debit Card,Adult,Male,Cuenca,Carmen Ramirez,1926.66,514.46
eF6144,2024-03-09,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1649.88,1,1226.13,0.2,Online Payment,Young,Male,Santo Domingo,Ana Lopez,1319.90,93.77
rF6703,2024-09-25,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,384.06,2,609.62,0,Cash,Adult,Female,Vancouver,Liam Johnson,768.12,158.50
Lh3200,2024-11-17,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,1578.87,1,990.9,0,Cash,Adult,Male,Montreal,Liam Campbell,1578.87,587.97
AF3762,2024-05-23,Canada,bb267597-e2b6-4639-93b3-12855a26e077,Doritos Chips,Snacks,4.65,7,20.44,0,Mobile Wallet,Young,Male,Ottawa,Benjamin Johnson,32.55,12.11
Gx9011,2024-02-13,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.62,8,30.08,0.15,Online Payment,Senior,Male,Quito,Ana Perez,31.42,1.34
UK5883,2024-05-02,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,152.28,2,234.34,0.15,Cash,Adult,Male,Machala,Ana Ramirez,258.88,24.54
xM8329,2024-11-21,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,75.94,4,232.32,0.2,Mobile Wallet,Young,Female,Santo Domingo,Ana Lopez,243.01,10.69
eM9293,2024-03-29,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.49,13,16.38,0.15,Cash,Adult,Male,Machala,Ana Ramirez,16.46,0.08
uX0486,2024-10-23,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,313.9,1,232.88,0.15,Online Payment,Young,Female,Guayaquil,Carmen Garcia,266.82,33.94
